,School Name,"Independent Students, Low Income Between \$0-\$30,000",Independent Students,"Dependent Students, Low Income Between \$0-\$30,000","Percentage of aided students whose family income is between \$0-\$30,000",First Generation Students,"First Generation Students, Parents With Some College","First Generation Students, Parents With Middle School Education","First Generation Students, Parents With High School Education","First Generation Students, Transferred and Completed Within 2 Years","First Generation Students, Transferred and Completed Within 3 Years","First Generation Students, Transferred and Completed Within 4 Years","First Generation Students, Transferred and Completed Within 6 Years","First Generation Students, Transferred and Completed Within 8 Years",Students With a Bachelors Degree at 25 Years Old,Students Born Within the U.S.,Population of White Students by ZIP Code,Population of Hispanic Students by ZIP Code,Population of Black Students by ZIP Code,Population of Asian Students by ZIP Code,Population of Students With a Professional Degre at 25 Years Old by ZIP Code,latest.completion.title_iv.not_first_gen.died_by.2yrs,latest.completion.title_iv.mid_inc.died_by.2yrs,latest.completion.title_iv.low_inc.died_by.2yrs,latest.completion.title_iv.independ.died_by.2yrs,"Independent Students, Completed Within 2 Years","Independent Students, Completed by 3 Years","Independent Students, Completed Within 4 Years","Independent Students, Completed Within 6 Years","Independent Students, Completed Within 8 Years","Independent Students, Withdrawn Within 2 Years","Independent Students, Withdrawn Within 3 Years","Independent Students, Withdrawn Within 4 Years","Independent Students, Withdrawn Within 6 Years","Independent Students, Withdrawn Within 8 Years","Dependent Students, Completed Within 2 Years","Dependent Students, Completed Within 3 Years","Dependent Students, Completed Within 4 Years","Dependent Students, Completed Within 6 Years","Dependent Students, Completed Within 8 Years","Dependent Students, Withdrawn Within 2 Years","Dependent Students, Withdrawn Within 3 Years","Dependent Students, Withdrawn Within 4 Years","Dependent Students, Withdrawn Within 6 Years","Dependent Students, Withdrawn Within 8 Years","Non First Generation Students, Completed Within 2 Years","Non First Generation Students, Completed Within 3 Years","Non First Generation Students, Completed Within 4 Years","Non First Generation Students, Completed Within 6 Years","Non First Generation Students, Completed Within 8 Years","Non First Generation Students, Withdrawn Within 2 Years","Non First Generation Students, Withdrawn Within 3 Years","Non First Generation Students, Withdrawn Within 4 Years","Non First Generation Students, Withdrawn Within 6 Years","Non First Generation Students, Withdrawn Within 8 Years","First Generation Students, Completed Within 2 Years","First Generation Students, Completed Within 3 Years","First Generation Students, Completed Within 4 Years","First Generation Students, Completed Within 6 Years","First Generation Students, Completed Within 8 Years","First Generation Students, Withdrawn by 2 Years","First Generation Students, Withdrawn by 3 Years","First Generation Students, Withdrawn by 4 Years","First Generation Students, Withdrawn by 6 Years","First Generation Students, Withdrawn by 8 Years"
0,Alabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M UniversityAlabama A & M University,90.15873016,9.887005649999999,56.91396726,60.20087884,36.58280922,63.41719078,1.6422082500000001,34.94060098,0.0,0.0,2.6984126984,4.9756097561,8.745684695100001,1300.0,9473.99978637695,4684.00001525878,378.999996185302,4797.99995422363,148.000001907348,686.00001335144,0,0,0,0,12.8205128205,21.7647058824,22.3684210526,35.0993377483,24.6073298429,35.8974358974,27.0588235294,38.1578947368,30.4635761589,28.795811518300003,3.5211267605999996,12.7547666009,22.2222222222,29.602220166499997,29.6254256527,32.6056338028,29.8487836949,34.4877344877,32.562442183200005,27.1282633371,5.228758169900001,15.8682634731,28.417266187099997,34.2995169082,29.5566502463,20.915032679699998,22.1556886228,33.8129496403,28.0193236715,28.5714285714,4.2519685039,13.1171702284,20.873015873,29.463414634099998,28.5385500575,35.8267716535,31.392778187199998,35.0793650794,33.1707317073,27.157652474100004
1,University of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at BirminghamUniversity of Alabama at Birmingham,59.42028986,32.14086082,34.870950029999996,42.76131917,34.1223671,65.87763290000001,2.22668004,31.89568706,3.2513181019,4.3030031376,6.741573033700001,8.605664488,9.7413318657,1593.00003051757,9650.0,6901.999664306641,202.999997138977,2776.00002288818,110.000002384185,855.000019073486,0,0,0,0,22.1406086044,28.897715988099996,39.527027027,47.5431606906,53.8853503185,22.3504721931,25.322740814299998,22.522522522499997,21.2483399734,18.5987261146,12.063632346399999,34.7402597403,48.3064963909,56.7205800335,54.5823665893,19.2222713213,20.2690166976,20.1554691838,15.7836029002,14.9071925754,14.7872340426,39.0557939914,51.463414634100005,60.5633802817,60.6936416185,16.914893617,16.8454935622,18.9024390244,14.2253521127,14.450867052,15.158172232,30.3003137606,42.7501337614,51.4705882353,51.953769950499996,21.4850615114,23.980277902300003,21.8298555377,18.627450980400003,16.6758392955
2,Amridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge UniversityAmridge University,0.0,89.52702703,0.0,77.36486486000001,51.24999999999999,48.75,5.0,46.25,0.0,0.0,0.0,0.0,0.0,1322.99995422363,9408.999633789059,7087.99972534179,694.000005722046,2253.00006866455,128.999996185302,701.000022888183,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,University of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in HuntsvilleUniversity of Alabama in Huntsville,68.88519135,25.156969439999997,26.901566,37.4633738,31.01321586,68.98678414,1.9823788500000001,29.030837,0.0,3.0467899891,7.159904534600001,11.0526315789,14.1604010025,1767.00000762939,9526.99966430664,7637.99972534179,254.99999523162802,1897.99995422363,141.999995708465,890.9999847412109,0,0,0,0,22.3097112861,37.3219373219,39.6551724138,47.1882640587,47.5,24.4094488189,19.943019943,25.0,20.293398533,18.25,6.8965517241,25.842696629200002,35.9408033827,48.5714285714,50.3293807642,19.8275862069,23.4082397004,28.3298097252,19.0,14.3610013175,9.407665505199999,28.599999999999998,40.570175438599996,53.868194842399994,54.8476454294,16.0278745645,20.4,26.535087719299998,19.770773639,15.2354570637,11.4788004137,28.726877040299996,34.9642004773,45.394736842099995,46.8671679198,23.8883143744,23.7214363439,27.923627685000003,19.3421052632,15.9147869674
4,Alabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State UniversityAlabama State University,92.19330855,10.7428115,57.76286353,61.46166133999999,34.34343434,65.65656566,1.8824609700000001,32.460973370000005,0.0,0.0,3.3663366336999996,6.648005598299999,6.495468277900001,1181.00004196167,9452.99987792968,4268.99986267089,409.00001525878895,5231.99996948242,140.999996662139,676.000022888183,0,0,0,0,12.121212121200001,17.1875,21.768707483,27.916666666700003,22.7758007117,30.303030303,43.75,38.0952380952,36.666666666699996,32.740213523099996,3.7145650049,13.246753246799999,25.0,32.9172141919,28.914728682200003,32.942326490700005,36.4502164502,31.340579710100002,27.7266754271,25.5813953488,6.1983471074,20.8,28.6307053942,41.1411411411,32.7935222672,26.8595041322,30.4,27.8008298755,20.420420420400003,23.4817813765,3.9772727273,11.9070667957,23.6633663366,30.1609517145,26.888217522699996,34.3181818182,38.8189738625,33.168316831700004,30.9307207838,27.4924471299
5,The University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of AlabamaThe University of Alabama,60.78136739,14.296455420000001,20.378493549999998,26.154672400000003,22.57126887,77.42873112999999,0.81609838,21.75517049,0.0,3.6401820091,7.588357588400001,9.6868171886,12.2807017544,1647.99995422363,9608.00018310547,7534.999847412109,241.000008583068,2105.99994659423,120.000004768371,921.000003814697,0,0,0,0,30.0435413643,42.6206896552,52.5447042641,50.469798657700004,40.8602150538,19.1582002903,20.4137931034,19.394773039900002,21.208053691299998,23.252688172,8.0902461258,43.6091954023,58.5067873303,64.1318124208,62.076385153299995,9.685505925300001,11.034482758600001,11.8552036199,10.4182509506,9.655728886499999,9.0755593077,46.934174932400005,64.4405130473,68.5185185185,67.3457159976,8.4423807514,9.828674481499998,9.951348960599999,8.950617284,6.9502696225,12.813884785800001,40.7770388519,52.3562023562,57.31973780039999,53.276047261,13.183161004400002,14.350717535900001,15.246015245999999,14.384559359099999,14.8943788042
6,Central Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community CollegeCentral Alabama Community College,79.81651375999999,30.560747659999997,52.35531629,60.74766355,54.96760259,45.03239741,4.967602589999999,50.0,0.0,0.0,0.0,6.3829787234,8.6347724621,796.999979019165,9884.99984741211,7151.00021362304,100.999999046325,2689.99996185302,21.99999988079,455.000019073486,0,0,0,0,11.8644067797,12.3529411765,14.8148148148,15.4676258993,7.281553398100001,50.8474576271,50.0,51.8518518519,55.39568345319999,47.0873786408,11.764705882400001,16.6666666667,18.085106383,10.7579462103,5.7581573896,49.7058823529,47.0899470899,50.0,46.9437652812,31.669865643,0.0,23.2142857143,30.9090909091,23.6842105263,0.0,45.4545454545,30.3571428571,36.3636363636,26.3157894737,30.2631578947,0.0,14.4308943089,15.5279503106,11.2929623568,0.0,50.4830917874,50.0,52.1739130435,53.3551554828,39.206534422400004
7,Athens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State UniversityAthens State University,56.31768953,72.13541667,31.07476636,49.283854170000005,47.74964838,52.25035162,4.7116736999999995,43.037974680000005,0.0,4.3415340087,0.0,7.1975497703,0.0,1189.0000343322702,9695.99990844726,8388.99993896484,240.000009536743,1226.00002288818,64.999997615814,617.000007629394,0,0,0,0,24.242424242400002,38.5259631491,46.842105263200004,57.0652173913,57.1860816944,22.103386809299998,24.623115577900002,23.508771929799998,18.8405797101,18.7594553707,34.0983606557,50.5836575875,69.0082644628,66.3967611336,70.76271186439999,16.393442623000002,15.953307393,13.2231404959,10.9311740891,11.4406779661,30.9782608696,37.4233128834,61.2903225806,58.219178082199996,59.0604026846,19.0217391304,21.472392638000002,21.290322580599998,20.5479452055,22.147651006700002,26.832844574800003,43.2706222865,51.598173516,60.33690658500001,61.096256684500005,20.381231671600002,22.141823444299998,20.2435312024,15.467075038299999,15.7754010695
